table,table_description,column,type,org_specific,discontinued,column_description,bucket,time_typed,is_pk
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,REND_PROV_NAM_FIRST,VARCHAR,False,False,The rendering provider's first name. It is only populated when the provider is a person.,Claims / Denials,False,False
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,REND_PROV_NAM_MID,VARCHAR,False,False,The rendering provider's middle name. It is only populated when the provider is a person.,Claims / Denials,False,False
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,REND_PROV_NAM_SUF,VARCHAR,False,False,"The suffix to the rendering provider's name (e.g., Jr, III). It is only populated when the provider is a person.",Claims / Denials,False,False
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,REND_PROV_NPI,VARCHAR,False,False,The rendering provider's National Provider Identifier (NPI).,Claims / Denials,False,False
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,REND_PROV_TAXONOMY,VARCHAR,False,False,The rendering provider's taxonomy code.,Claims / Denials,False,False
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,REF_PROV_NAM_LAST,VARCHAR,False,False,The referring provider's last name.,Claims / Denials,False,False
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,REF_PROV_NAM_FIRST,VARCHAR,False,False,The referring provider's first name.,Claims / Denials,False,False
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,REF_PROV_NAM_MID,VARCHAR,False,False,The referring provider's middle name.,Claims / Denials,False,False
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,REF_PROV_NAM_SUF,VARCHAR,False,False,"The suffix to the referring provider's name (e.g., Jr, III).",Claims / Denials,False,False
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,REF_PROV_NPI,VARCHAR,False,False,The referring provider's National Provider Identifier (NPI).,Claims / Denials,False,False
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,REF_PROV_TAXONOMY,VARCHAR,False,False,The referring provider's taxonomy code.,Claims / Denials,False,False
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,SUP_PROV_NAM_LAST,VARCHAR,False,False,The supervising provider's last name.,Claims / Denials,False,False
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,SUP_PROV_NAM_FIRST,VARCHAR,False,False,The supervising provider's first name.,Claims / Denials,False,False
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,SUP_PROV_NAM_MID,VARCHAR,False,False,The supervising provider's middle name.,Claims / Denials,False,False
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,SUP_PROV_NAM_SUF,VARCHAR,False,False,"The suffix to the supervising provider's name (e.g., Jr, III).",Claims / Denials,False,False
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,SUP_PROV_NPI,VARCHAR,False,False,The supervising provider's National Provider Identifier (NPI).,Claims / Denials,False,False
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,ASST_SURG_NAM_LAST,VARCHAR,False,False,The assistant dental surgeon's last name.,Claims / Denials,False,False
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,ASST_SURG_NAM_FIRST,VARCHAR,False,False,The assistant dental surgeon's first name.,Claims / Denials,False,False
CLM_VALUES_2,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_2 table holds claim-level values set by the system during claims processing or by user edits.,ASST_SURG_NAM_MID,VARCHAR,False,False,The assistant dental surgeon's middle name.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,RECORD_ID,NUMERIC,False,False,The unique identifier for the claim values record.,Claims / Denials,False,True
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,ASST_SURG_NAM_SUF,VARCHAR,False,False,The suffix to the assistant dental surgeon's name.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,ASST_SURG_NPI,VARCHAR,False,False,The assistant dental surgeon's National Provider Identifier (NPI).,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,ASST_SURG_TAXONOMY,VARCHAR,False,False,The assistant dental surgeon's taxonomy code.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,SVC_FAC_NAM,VARCHAR,False,False,The name of the external location where the services were performed.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,SVC_FAC_NPI,VARCHAR,False,False,The NPI of the external location where the services were performed.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,SVC_FAC_CNCT_NAM,VARCHAR,False,False,The contact name for the external location.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,SVC_FAC_CNCT_PH,VARCHAR,False,False,The contact phone number for the external location.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,SVC_FAC_CNCT_EXT,VARCHAR,False,False,The contact phone extension for the external location.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,SVC_FAC_ADDR_1,VARCHAR,False,False,The first line of the external location street address.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,SVC_FAC_ADDR_2,VARCHAR,False,False,The second line of the external location street address.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,SVC_FAC_CITY,VARCHAR,False,False,The external location's city.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,SVC_FAC_STATE,VARCHAR,False,False,The external location's state.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,SVC_FAC_ZIP,VARCHAR,False,False,The external location's ZIP code.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,SVC_FAC_CNTRY,VARCHAR,False,False,The external location's country. It is only populated if the address is outside the United States.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,SVC_FAC_CNTRY_SUB,VARCHAR,False,False,"The external location's country subdivision (state, province, etc). It is only populated if the address is outside the United States.",Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,PICK_UP_ADDR_1,VARCHAR,False,False,The first line of the ambulance pick-up location street address.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,PICK_UP_ADDR_2,VARCHAR,False,False,The second line of the ambulance pick-up location street address.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,PICK_UP_CITY,VARCHAR,False,False,The ambulance pick-up location's city.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,PICK_UP_STATE,VARCHAR,False,False,The ambulance pick-up location's state.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,PICK_UP_ZIP,VARCHAR,False,False,The ambulance pick-up location's ZIP code.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,PICK_UP_CNTRY,VARCHAR,False,False,The ambulance pick-up location's country. It is only populated if the address is outside the United States.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,PICK_UP_CNTRY_SUB,VARCHAR,False,False,"The ambulance pick-up location's country subdivision (e.g., state, province). It is only populated if the address is outside the United States.",Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,DROP_OFF_NAM,VARCHAR,False,False,The name of the ambulance drop-off location.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,DROP_OFF_ADDR_1,VARCHAR,False,False,The first line of the ambulance drop-off location street address.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,DROP_OFF_ADDR_2,VARCHAR,False,False,The second line of the ambulance drop-off location street address.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,DROP_OFF_CITY,VARCHAR,False,False,The ambulance drop-off location's city.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,DROP_OFF_STATE,VARCHAR,False,False,The ambulance drop-off location's state.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,DROP_OFF_ZIP,VARCHAR,False,False,The ambulance drop-off location's ZIP code.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,DROP_OFF_CNTRY,VARCHAR,False,False,The ambulance drop-off location's country. It is only populated if the address is outside the United States.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,DROP_OFF_CNTRY_SUB,VARCHAR,False,False,"The ambulance drop-off location's country subdivision (e.g., state, province). It is only populated if the address is outside the United States.",Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,CREATE_DT,DATETIME,False,False,The date the claim was created. It is used for paper institutional claims.,Claims / Denials,True,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,CLM_CVG_AMT_PAID,NUMERIC,False,False,The amount already paid by the payer of the current coverage.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,PAT_PROP_CAS_ID_TYP,VARCHAR,False,False,The qualifier for the Property and Casualty Patient ID used on American National Standards Institute (ANSI) version 5010 claims.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,PAT_PROP_CAS_ID,VARCHAR,False,False,This column stores the patient identifier for property and casualty claims used on American National Standards Institute (ANSI) version 5010 claims.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,ADMSN_QUAL,VARCHAR,False,False,The qualifier to identify when the admission hour is reported along with the admission date.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,REMARK,VARCHAR,False,False,The claim remark printed on institutional claims as the billing note.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,CLM_CVG_AMT_DUE,NUMERIC,False,False,The amount due by the payer of the current coverage.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,CLM_CVG_COMPLMT_ID,VARCHAR,False,False,The complementary payer ID for the payer of the current coverage.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,CLM_CVG_REL_INFO_DT,DATETIME,False,False,The date on which the insured authorized the release of information to the payer.,Claims / Denials,True,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,LOCAL_USE_CMS,VARCHAR,False,False,"The value to print in Reserved for Local Use Box 10d on the paper 1500 version 08/05 Centers for Medicare and Medicaid Services (CMS) claim form. On the 1500 version 02/12 form, this field was removed and no longer used.",Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,DISABILITY_QUAL,VARCHAR,False,False,The qualifier for the disability date and time.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,DISABILITY_TM_QUAL,VARCHAR,False,False,The disability time format qualifier.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,CAS_SRC_CEV_ID,NUMERIC,False,False,The source claim values record to which this reason code claim values record is attached.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,CAS_LVL_C_NAME,VARCHAR,False,False,The indicator that the claim values record includes claim-level or line-level explanation of benefits data.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,CAS_CVG_LN_NUM,INTEGER,False,False,The coverage line number in the source claim values record for claim-level explanation of benefits.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,CAS_SVC_LN_NUM,INTEGER,False,False,The service line number in the source claim values record.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,NCPDP_RECORD_TYPE,VARCHAR,False,False,The National Council for Prescription Drug Programs (NCPDP) transaction type being submitted.,Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,TXST_TRANSMISSION_ACTION,VARCHAR,False,False,"The indicator that the file being loaded is a replacement file, update file, or delete file.",Claims / Denials,False,False
CLM_VALUES_3,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_3 table holds claim level values set by the system during claims processing or by user edits.,TXST_SUBMISSION_NUMBER,VARCHAR,False,False,The number of times data set has been re-sent.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,RECORD_ID,NUMERIC,False,False,The unique identifier for the claim value record.,Claims / Denials,False,True
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,REP_CLM_NUM,VARCHAR,False,False,The repriced claim reference number.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,ADJ_REP_CLM_NUM,VARCHAR,False,False,The adjusted repriced claim number.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,CLM_TRANS_INTMD,VARCHAR,False,False,The identifier for claim transmission intermediaries.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,CLM_PRO_APP_NUM,VARCHAR,False,False,The Peer Review Organization (PRO) Approval Number for the claim.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,CLM_PRICING_METHDLG,VARCHAR,False,False,The claim pricing methodology.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,CLM_REP_ALWD_AMT,NUMERIC,False,False,The claim re-pricing allowed amount.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,CLM_REP_SVNG_AMT,NUMERIC,False,False,The claim Repriced Saving Amount.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,CLM_REP_ORGID,VARCHAR,False,False,The Repricing Organization Identifier for the claim.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,REP_PDIEM_FLTRT_AMT,NUMERIC,False,False,The Repricing Per Diem or Flat Rate Amount for the claim.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,REP_APRVD_DRG_CODE,VARCHAR,False,False,The Repriced Approved Diagnosis Related Group Code for the claim.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,REP_APPRVD_AMT,NUMERIC,False,False,The Repriced Approved Amount for the claim.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,REP_APRVD_REV_CODE,VARCHAR,False,False,The Repriced Approved Revenue Code for the claim.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,REP_ASU_MSRMNT_CODE,VARCHAR,False,False,"The basis of measurement (e.g., Days, Units) for Repriced Approved Service Unit Count.",Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,REP_APR_SERV_CNT,NUMERIC,False,False,The Repriced Approved Service Unit Count for the claim.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,PAYTO_PLAN_TAXID,VARCHAR,False,False,The Pay-To Plan Tax Identification Number.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,FIRST_CNCT_DT,DATETIME,False,False,The Property and Casualty Date of First Contact.,Claims / Denials,True,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,REPRICER_RECVD_DT,DATETIME,False,False,The Repricer Received Date.,Claims / Denials,True,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,MCARE_XOVER_IND,VARCHAR,False,False,The Mandatory Medicare Crossover Indicator.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,CARE_PLN_NUM,VARCHAR,False,False,The Care Plan Oversight Number.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,HOMEBOUND_COND_QUAL,VARCHAR,False,False,The Homebound Condition Qualifier.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,HOMEBOUND_COND_CD,VARCHAR,False,False,The Homebound Condition Code.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,DENTAL_SVC_FROM_DT,DATETIME,False,False,The Dental Service From Date. It will only be populated when using a dental form.,Claims / Denials,True,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,DENTAL_SVC_TO_DT,DATETIME,False,False,The Dental Service To Date. It will only be populated when using a dental form.,Claims / Denials,True,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,DENTAL_SVC_DT_QUAL,VARCHAR,False,False,The dental date range qualifier. It will only be populated on a dental form.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,ORTHO_TREAT_IND,VARCHAR,False,False,The Orthodontic Treatment Indicator. This column will only have data when a dental claim has orthodontic services without any months of orthodontic treatment being reported.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,DENT_PREDET_CODE,VARCHAR,False,False,"The code identifying whether a claim is a pre-authorization dental claim. If the claim is a predetermination of benefits claim (pre-auth), this column will be populated with ""PB"". If the claim is a statement of actual services, this column will be null.",Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,OTH_ACC_EMER_YN,VARCHAR,False,False,The indicator that the claim includes emergency services.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,STER_ABOR_YN,VARCHAR,False,False,The indicator that a visit was related to a sterilization or abortion.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,PAYEE_NUM,VARCHAR,False,False,The payee number for Medicaid.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,CLM_LVL_TOS,VARCHAR,False,False,The claim-level type of service code.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,CLM_LVL_EPSDT_YN,VARCHAR,False,False,"The indicator that the claim was related to an Early and Periodic Screening, Diagnostic, and Treatment (EPSDT) visit.",Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,CLM_LVL_FAM_PLAN_YN,VARCHAR,False,False,The indicator that the claim was related to family planning.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,CLM_LVL_EMER_YN,VARCHAR,False,False,The indicator that the claim was related to emergency services.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,PAT_LOCATION_IDENT,VARCHAR,False,False,The county code corresponding to the patient address.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,PAT_PERSONAL_IDENT,VARCHAR,False,False,The combination of patient name characters and digits from their SSN used by the Statewide Planning and Research Cooperative System (SPARCS) to identify the patient.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,DRG_SOI,VARCHAR,False,False,The Severity Of Illness (SOI) of Diagnosis Related Group (DRG) determined for the claim.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,DRG_ROM,VARCHAR,False,False,The Risk Of Mortality (ROM) of Diagnosis Related Group (DRG) determined for the claim.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,CAS_SVC_POS_NUM,INTEGER,False,False,The position number within the service line in the source claim CEV.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,CLM_RECORD_INDICATOR,VARCHAR,False,False,The action to be taken on the claim.,Claims / Denials,False,False
CLM_VALUES_4,All values associated with a claim are stored in the Claim External Value record. The CLM_VALUES_4 table holds claim-level values set by the system during claims processing or by user edits.,LINE_OF_BUSINESS_CODE,VARCHAR,False,False,The line of business (LOB) code under which claim was paid.,Claims / Denials,False,False
