table,table_description,column,type,org_specific,discontinued,column_description,bucket,time_typed,is_pk
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",HUS_VISIT_TYPE_C_NAME,VARCHAR,True,False,Additional visit type information required for HUS visits for reporting purposes.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",SOCIAL_SRVC_AREA_C_NAME,VARCHAR,True,False,Indicates the social care service area for the visit.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",EXT_LTC_PAT_YN,VARCHAR,False,False,Indicates whether a patient is a long term care patient at an external organization.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",VETERAN_ENC_MED_CVG_C_NAME,VARCHAR,True,False,This holds the medical coverage level for a given patient encounter. The medical coverage denotes the level of coverage a patient is using for a given encounter. The coverage level determines how much the patient will be billed. This column is frequently used to link to the ZC_VETERAN_MED_CVG table.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",VETERAN_BILLING_CODE_C_NAME,VARCHAR,True,False,This holds the veteran billing code for a given patient encounter. The billing code denotes the type of appointment that was given which in turns determines how much the patient should be billed. This column is frequently used to link to the ZC_VETERAN_BILLING_CODE table.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",ED_REF_CALLBAK_D_ID_EXTERNAL_NAME,VARCHAR,False,False,The external name of the department record. This is often used in patient correspondence such as reminder letters.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",RFV_USED_TO_SCHED_C_NAME,VARCHAR,True,False,Stores the reason for visit the user selected to schedule an appointment through MyChart.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",BMI_PERCENTILE,NUMERIC,False,False,"This item stores the patient's BMI percentile. This item will be null for ages greater than 20, and is calculated based on the patient's height, weight, and sex.",Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",CREATION_ORD_ID,NUMERIC,False,False,The ID number of the order which created the patient contact.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",EXT_TX_STATUS_C_NAME,VARCHAR,True,False,"An optional item used to document the encounter's External Transportation Status/Needs. There is no standard functionality that is driven by this item. This item can be used to drive reporting, confirmation errors, or WQ activities.",Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",EXT_TX_STATUS_CMT,VARCHAR,False,False,"An optional item used to document the encounter's External Transportation Comments. There is no standard functionality that is driven by this item. This item can be used to driver reporting, confirmation errors, or WQ activities.",Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",EXT_ACCM_STATUS_C_NAME,VARCHAR,True,False,"An optional item used to document the encounter's External Accommodation Status/Needs. There is no standard functionality that is driven by this item. This item can be used to driver reporting, confirmation errors, or workqueue activities.",Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",EXT_ACCM_STATUS_CMT,VARCHAR,False,False,"An optional item used to document the encounter's External Accommodation Comments. There is no standard functionality that is driven by this item. This item can be used to driver reporting, confirmation errors, or workqueue activities.",Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",SG_AT_RISK_IND_C_NAME,VARCHAR,True,False,Stores the at risk indicator for a specific visit.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",SG_FC_STATUS_C_NAME,VARCHAR,True,False,Stores the financial counselling status for a specific visit.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",ELIG_PLAN_SELECT_YN,VARCHAR,False,False,This item indicates if an eligibility plan is currently selected for this encounter.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",SG_MOH_URGENCY_C_NAME,VARCHAR,True,False,Used to indicate whether an appointment is urgent or non-urgent for Ministry of Health regulatory reporting.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",SG_NAMED_REFERRAL_YN,VARCHAR,False,False,Used for validation of the patient class and regulatory reporting for whether a patient was referred to a particular provider.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",SG_PAT_REQUEST_YN,VARCHAR,False,False,Used to indicate whether a patient requested to see a particular doctor and thus should be a private patient.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",SG_TREATMENT_PROG_C_NAME,VARCHAR,True,False,Used to indicate the type of service programme that the appointment is assigned to.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",SG_APPT_RATIONALE_C_NAME,VARCHAR,True,False,"Used to indicate whether an appointment was the earliest possible, at a patient request, at a doctor request, or force booked. This drives regulatory reporting functionality.",Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",EVISIT_RFV_C_NAME,VARCHAR,True,False,The category value of the reason for the e-visit. This number links to the value stored in the ON_DEMAND_VIDEO_VISIT_C of the ZC_ON_DEMAND_VIDEO_VISIT table.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",EVISIT_YN,VARCHAR,False,False,Indicates whether this encounter is an E-Visit. This will be set only for appointment-based E-Visits.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",EVISIT_TLH_ALLOWED_SUBLOC_C_NAME,VARCHAR,False,False,The sublocation where the patient indicated they were currently located for a video visit or an e-visit. This information comes from a category value stored in I SER 32510.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",EVISIT_TLH_ALLOWED_LOC_C_NAME,VARCHAR,True,False,The country where the patient indicated they were currently located for a video visit or an e-visit. This information comes from a category value stored in I ECT 70150.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",APPT_AUTH_STATUS_C_NAME,VARCHAR,False,False,The authorization status of an appointment based on the information stored in any authorization records linked to an appointment (EPT-23025).,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",EVISIT_NEW_STATUS_C_NAME,VARCHAR,False,False,"The current workflow status of an e-visit encounter. Values include 1-In Progress, 2-Submitted, 3-Under Review, 4-Complete, 5-Expired, 6-Returned to Patient, and 7-Cancelled",Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",LAB_RESP_USER_ID,VARCHAR,False,False,The unique ID of the phlebotomist (EMP) currently responsible for the patient's lab draws for this encounter.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",LAB_RESP_USER_ID_NAME,VARCHAR,False,False,The name of the user record. This name may be hidden.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",EXT_MEDS_UPD_INST_UTC_DTTM,DATETIME (UTC),False,False,Contains the most recent instant of update for external medications in external orders encounters.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",INTF_PRIMARY_PAT_ENC_CSN_ID,NUMERIC,False,False,Contains the CSN of the primary interface contact for this encounter.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",OVERRIDE_BCRA_NUM_BIOPSY_C_NAME,VARCHAR,False,False,The override value for the number of biopsies. The override value is used in the calculation of the Gail model risk score.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",OVERRIDE_BCRA_RACE_C_NAME,VARCHAR,False,False,The override value for patient race. The override value is used in the calculation of the Gail model risk score.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",OVERRIDE_GAIL_FACTOR_USER_ID,VARCHAR,False,False,The user who overrode the factors for the Gail model.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",OVERRIDE_GAIL_FACTOR_USER_ID_NAME,VARCHAR,False,False,The name of the user record. This name may be hidden.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",OVERRIDE_GAIL_FACTOR_DTTM,DATETIME (Local),False,False,The instant when the Gail factors were overridden.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",VETERAN_COVERAGE_ENC_YN,VARCHAR,False,False,Indicates whether the patient's encounter is expected to be covered by their VA coverage,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",ADJUD_TO_PHARMACY_COVERAGE_YN,VARCHAR,False,False,Indicates whether we are adjudicating one or more of the medications administered to the patient to a pharmacy coverage. 'Y' indicates that medications will be adjudicated. 'N' or NULL indicate that no medications will be adjudicated to a pharmacy coverage.,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",TLH_APRV_SUBLOC_C_NAME,VARCHAR,False,False,"This contains the latest approved patient sublocation for an encounter. Sublocations are considered approved if a patient is able to schedule a video visit in that sublocation, or if it is manually set by a staff member during or after scheduling.",Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",TLH_APRV_LOC_C_NAME,VARCHAR,False,False,"This contains the latest approved patient location for an encounter. Locations are considered approved if a patient is able to schedule a video visit in that location, or if it is manually set by a staff member during or after scheduling.",Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",ENC_CLOSE_UTC_DTTM,DATETIME (UTC),False,False,The instant the visit was closed,Encounter / visit record,False,False
PAT_ENC_6,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, and PAT_ENC_5 tables. It contains additional information related to patient encounters or appointments.",SPLIT_FILING_ORDER_YN,VARCHAR,False,False,"Indicates whether we are planning to use a separate filing order to bill pumps, per diems, kit codes, and supplies to a medical account for a Med Access investigation. 'Y' indicates that a separate filing order will be created. 'N' or NULL indicate that only one filing order will be used.",Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",PAT_ENC_CSN_ID,NUMERIC,False,False,"The unique contact serial number for this contact. This number is unique across all patient encounters in your system. If you use IntraConnect, this is the Unique Contact Identifier (UCI).",Encounter / visit record,False,True
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",PAT_ENC_DATE_REAL,FLOAT,False,False,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc.",Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,Encounter / visit record,True,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",NOTIFY_REP_ADMSN_C_NAME,VARCHAR,False,False,Indicates whether a patient wants to have a family member or representative notified of their admission.,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",REP_NOTIFIED_C_NAME,VARCHAR,True,False,Indicates whether a patient's family or representative is notified of their admission.,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",NOTIFY_REP_COMMENTS,VARCHAR,False,False,Information about notifying a patient's family or representative of their admission.,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",NOTIFY_PCP_ADMSN_C_NAME,VARCHAR,False,False,Indicates whether a patient wants to have their PCP notified of their admission.,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",PCP_NOTIFIED_C_NAME,VARCHAR,True,False,Contains if/how the patient's PCP/Care Team has been notified of the patient's admission. The relevant Epic configuration setup in the event notification configuration record determines whether this item refers to the PCP or to the Care Team.,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",NOTIFY_PCP_COMMENTS,VARCHAR,False,False,Information about notifying a patient's PCP of their admission.,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",ROC_PLANNING_PAT_ENC_CSN_ID,NUMERIC,False,False,Stores the unique contact serial number of the resumption of care planning contact linked to this contact,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",NUM_PREV_EPSD_C_NAME,VARCHAR,False,False,Stores the number of previous consecutive episodes category ID for the patient,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",SPEC_ORD_RSLT_NOT_AUTO_RLS_YN,VARCHAR,False,False,It stores whether the order results of all the specimen orders created in the Specimens navigator section are automatically released to MyChart.,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",RECENTLY_AT_SCHOOL_C_NAME,VARCHAR,True,False,Whether the patient has recently been physically present at the school they work at or attend,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",LMP_COMMENT,VARCHAR,False,False,Free-text comments about the last menstrual period,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",CONTACT_NUM,INTEGER,False,False,The system-assigned number used to uniquely identify each of a given patient's encounters.,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",ABN_REQUIRED_YN,VARCHAR,False,False,Indicates whether an ABN required for this patient encounter.,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",IS_ABN_SIGNED_C_NAME,VARCHAR,True,False,Indicates whether the ABN has been signed for this encounter.,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",MSP_IS_MEDICARE_HMO_C_NAME,VARCHAR,True,False,Indicates whether the patient is covered by a Medicare HMO for this encounter. Used for MSPQ.,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",REG_COMMENTS_DATE,DATETIME,False,False,The date corresponding to the comment in PAT_ENC_REG_CMT table for this encounter.,Encounter / visit record,True,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",AUTO_MSG_DISABLED_YN,VARCHAR,False,False,Whether messages that are automatically sent to a patient's companions should be disabled.,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",DONT_AUTO_LINK_YN,VARCHAR,False,False,Whether auto-linking should be disabled for a given encounter.,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",RSN_FOR_NO_INC_MSG_C_NAME,VARCHAR,False,False,The reason for no inc. message Category ID for the patient encounter. Indicates the reason there is no incomplete message to send for the encounter.,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",HAS_HORMONE_DATA_YN,VARCHAR,False,False,Whether the hormone history information is present on the given encounter.,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",MEDS_REQUEST_LWS_ID_WORKSTATION_NAME,VARCHAR,False,False,This is the internal workstation name.,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",EVISIT_SUBMITTED_DTTM,DATETIME (Local),False,False,"The instant in system local time at which the patient submitted the E-Visit. If conversion 888449 has not completed, this column might not have data for some submitted E-Visits. Consider using V_PAT_ENC_EVISIT.EVISIT_SUBMITTED_DTTM instead, which will always have a submission time for all submitted E-Visits. Talk to your operational database administrator or Epic representative to determine whether the conversion has finished.",Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",EVISIT_TURNAROUND_IN_MINUTES,INTEGER,False,False,"The amount of time, in minutes, between when a patient submitted the E-Visit and when a provider signed the encounter. If the encounter is not an E-Visit, or if the E-Visit was not both submitted and signed, then this column will be NULL.",Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",PREGNANCY_INTENTION_C_NAME,VARCHAR,True,False,The patient's stated willingness to initiate a pregnancy within the subsequent year,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",PREGNANCY_COUNSELED_YN,VARCHAR,False,False,Whether the patient received counselling on how to achieve pregnancy,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",BIRTH_CONTROL_COUNSELED_YN,VARCHAR,False,False,Whether the patient wanted to discuss pregnancy prevention,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",RSN_NO_BCM_COUNSELING_C_NAME,VARCHAR,True,False,The reason why the patient did not want to discuss pregnancy prevention,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",INTAKE_RSN_NO_CONTRACEPTIVE_C_NAME,VARCHAR,True,False,The reason the patient has not been using contraceptives as of the start of the encounter,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",CONTRACEPTIVE_DELIVERY_C_NAME,VARCHAR,True,False,The method used to deliver or implement agreed contraceptives,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",EXIT_RSN_NO_CONTRACEPTIVE_C_NAME,VARCHAR,False,False,The reason for not agreeing during the encounter to implement contraceptives,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",IS_VAP_DECLINED_YN,VARCHAR,False,False,Indicates whether this Visit Auto Pay proposal has been declined or not. This is when a hyperspace user indicates that the patient has declined Visit Auto Pay.,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",EPISODE_UPDATE_EFF_DATE,DATETIME,False,False,The date when the information in this episode update encounter will start being used.,Encounter / visit record,True,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",EPISODE_UPD_CREAT_RSN_C_NAME,VARCHAR,True,False,The category ID for the reason the episode update encounter was created.,Encounter / visit record,False,False
PAT_ENC_7,"This table supplements the PAT_ENC, PAT_ENC_2, PAT_ENC_3, PAT_ENC_4, PAT_ENC_5, and PAT_ENC_6 tables. It contains additional information related to patient encounters or appointments.",VISIT_MSG_DECLINE_YN,VARCHAR,False,False,Whether the patient has declined visit messaging for this encounter.,Encounter / visit record,False,False
